T,X,Y,Z,Label,Perimeter,Volume,Intensity,ExtentX,ExtentY,ExtentZ
46,431,375,7,291,112.69307670815846,24168,13846,53,57,8
46,435,253,7,323,103.76142682397041,18865,11738,55,49,7
46,338,250,7,354,105.20432437610077,19663,12274,53,53,7
46,336,348,22,387,103.76142682397041,18865,11215,49,55,7
46,235,337,19,418,117.9636152301524,27720,12144,55,56,9
46,217,179,21,450,116.1075177623504,26432,15025,56,59,8
46,122,273,19,481,122.1536749465187,30780,15923,60,57,9
46,459,142,11,515,107.17705721981848,20790,11516,55,54,7
46,347,187,18,564,101.67171249525126,17748,9918,58,51,6
46,277,167,9,614,138.4855566588671,44850,24998,65,69,10
46,173,199,11,629,139.21250140745312,45560,26519,67,68,10
46,331,344,8,646,130.39540230922563,37440,19943,64,65,9
46,194,334,12,675,131.0606964903005,38016,20589,64,66,9
46,83,334,14,707,111.9798102784349,23712,14012,52,57,8
46,97,242,8,722,107.90415484574781,21216,13702,52,51,8
47,636,222,21,5,133.65662991355475,40320,21973,63,64,10
47,560,332,18,36,124.576423713942,32648,11978,53,56,11
47,612,167,11,68,126.3198718963978,34038,19215,62,61,9
47,526,258,6,99,117.47361388510434,27376,15557,58,59,8
47,517,205,22,132,120.79998608590122,29768,17719,61,61,8
47,424,306,20,163,117.47361388510434,27376,15532,58,59,8
47,482,401,19,195,124.92395794341971,32922,17592,59,62,9
47,349,417,14,226,129.34208164935336,36540,19604,58,63,10
47,564,344,10,260,69.64289843814059,5704,993,23,31,8
47,428,376,7,291,115.44780171772729,25984,15403,56,58,8
47,448,258,7,323,105.78783917124157,19992,12707,56,51,7
47,318,246,6,354,109.12615675186065,21945,12791,55,57,7
47,350,341,22,387,109.09133666119058,21924,12624,54,58,7
47,231,354,20,418,129.1104039344452,36344,15913,56,59,11
47,211,177,22,450,122.76966588047017,31248,17682,63,62,8
47,113,276,21,481,124.2486801163196,32391,18520,59,61,9
47,497,138,11,516,83.94706073805588,9990,6022,37,45,6
47,430,144,10,543,83.32056678731323,9768,5314,37,44,6
47,382,176,19,565,79.18653763857895,8385,4467,39,43,5
47,311,194,19,590,84.89428685213139,10332,4885,42,41,6
47,288,166,9,614,145.06032798041028,51546,29055,66,71,11
47,169,200,11,629,145.81992746991986,52360,27947,70,68,11
47,327,337,9,646,130.33268204831828,37386,20672,62,67,9
47,192,334,12,675,134.40819231329226,41004,22327,67,68,9
47,80,324,13,707,124.1706344424446,32330,16253,53,61,10
47,104,243,8,722,102.48815188673134,18179,11597,53,49,7
48,631,225,21,5,128.9800156373692,36234,21581,61,66,9
48,562,333,17,36,149.93227201005635,56916,12752,54,62,17
48,611,179,10,68,126.3198718963978,34038,19387,62,61,9
48,514,257,6,99,118.09963566224317,27816,15545,57,61,8
48,520,200,22,132,125.59201320165724,33453,18990,59,63,9
48,427,294,20,163,118.1335918560816,27840,14802,58,60,8
48,474,401,18,195,124.2486801163196,32391,19986,61,59,9
48,340,422,15,226,126.3198718963978,34038,19825,61,62,9
48,554,361,11,260,46.18859721530422,1664,148,13,16,8
48,429,379,7,291,116.75982087497064,26880,16336,56,60,8
48,441,259,6,323,114.09313386141301,25080,14721,57,55,8
48,309,251,7,354,113.42198225173051,24640,14664,55,56,8
48,356,347,22,387,128.5944228562402,35910,17226,57,63,10
48,231,363,21,418,115.41224649474638,25960,15502,55,59,8
48,207,183,21,450,140.7875920361705,47124,19037,68,63,11
48,114,274,21,481,125.45671332508724,33345,19819,57,65,9
48,502,141,11,516,102.8421045685378,18368,10403,41,56,8
48,422,148,10,543,99.74498299344451,16758,9174,42,57,7
48,394,177,19,565,106.94456829618426,20655,10592,45,51,9
48,310,192,19,590,106.47479244035414,20384,8827,49,52,8
48,296,172,11,614,148.5461628237921,55352,28773,68,74,11
48,176,201,11,629,150.07964638058954,57084,28618,67,71,12
48,328,338,9,646,127.62018526439579,35100,19442,60,65,9
48,187,333,13,675,133.73614012261902,40392,23439,68,66,9
48,75,313,13,707,118.1335918560816,27840,15179,58,60,8
48,113,246,7,722,105.8618684740378,20034,11347,54,53,7
49,622,212,20,5,145.84777164234953,52390,25680,62,65,13
49,566,324,19,36,129.83575850218713,36960,13031,56,60,11
49,612,190,11,68,132.94567694659585,39680,19867,64,62,10
49,513,248,6,99,117.4049158496214,27328,17248,56,61,8
49,522,199,22,132,128.9800156373692,36234,19705,61,66,9
49,422,280,19,163,123.56598128237393,31860,16329,60,59,9
49,474,398,18,195,142.03136310570784,48384,22116,63,64,12
49,340,417,16,226,126.3198718963978,34038,20172,61,62,9
49,553,351,11,260,98.51566984970073,16146,4612,39,46,9
49,430,381,8,291,122.82857082467787,31293,17805,57,61,9
49,436,258,6,323,114.75648094031929,25520,15279,58,55,8
49,322,247,7,354,116.13094070382957,26448,14987,58,57,8
49,356,341,22,387,118.78627687968579,28304,15049,61,58,8
49,234,360,21,418,122.1166233919178,30752,17132,62,62,8
49,205,187,21,450,134.28023130586823,40887,20643,59,63,11
49,116,268,21,481,126.96233757477646,34560,19039,60,64,9
49,511,140,11,516,111.90419930995014,23664,14736,51,58,8
49,420,141,10,543,116.93331269162259,27000,12538,50,54,10
49,403,163,19,565,115.48629517828147,26010,14831,51,51,10
49,303,192,19,590,110.7672129817021,22950,12693,51,50,9
49,300,170,11,614,144.4707066032617,50920,27204,67,76,10
49,186,205,11,629,150.78096332499825,57888,29661,67,72,12
49,323,339,10,646,100.53040889850703,17157,7652,43,57,7
49,182,330,12,675,106.91867372657735,20640,10069,43,60,8
49,74,304,13,707,116.79456048454063,26904,15665,57,59,8
49,118,234,7,722,107.19423853739718,20800,12215,52,50,8
50,625,208,20,5,145.6377499658886,52164,25998,63,69,12
50,566,323,19,36,138.23189687802858,44604,14647,59,63,12
50,613,189,11,68,132.24961352825434,39060,20072,62,63,10
50,508,251,6,99,124.2141474074492,32364,17916,58,62,9
50,528,202,22,132,128.9800156373692,36234,19982,61,66,9
50,423,281,20,163,128.5944228562402,35910,18096,63,57,10
50,476,397,18,195,138.26907598064923,44640,22503,62,72,10
50,338,417,15,226,127.68559797972665,35154,19430,63,62,9
50,553,348,10,260,102.3036543646687,18081,6808,41,49,9
50,437,376,8,291,120.13623650269203,29280,16939,60,61,8
50,432,251,6,323,116.806135763158,26912,15181,58,58,8
50,331,246,7,354,111.05284564094957,23128,13800,56,59,7
50,356,349,22,387,122.76966588047017,31248,15073,62,63,8
50,243,359,20,418,121.43510729223225,30240,16652,56,60,9
50,208,184,21,450,150.40843962761832,57460,22268,68,65,13
50,123,265,21,481,128.68984589309707,35990,20807,59,61,10
50,530,139,11,516,119.30164322650998,28674,17046,54,59,9
50,408,143,13,543,151.02887038543122,58174,20056,58,59,17
50,424,154,18,565,110.0384602192281,22500,9960,45,50,10
50,287,205,19,590,125.81312635746069,33630,13268,57,59,10
50,305,173,11,614,146.3287240817143,52910,28696,65,74,11
50,193,210,11,629,151.47581628890967,58692,29126,67,73,12
50,344,362,8,647,74.07575561121895,6864,3433,39,44,4
50,296,340,9,660,80.5328731604714,8820,5204,35,42,6
50,186,343,12,675,100.35235739290185,17066,9905,46,53,7
50,71,299,13,707,114.7084957869345,25488,15230,54,59,8
50,115,233,8,722,107.8770227966167,21200,12654,53,50,8
51,629,200,20,5,146.40427855811893,52992,27026,64,69,12
51,576,313,19,36,139.74013400717084,46080,14941,64,60,12
51,602,181,10,68,125.62579265815475,33480,19918,60,62,9
51,514,241,7,99,122.87565413386983,31329,17678,59,59,9
51,527,186,21,132,130.9779038615142,37944,21120,62,68,9
51,424,280,20,163,116.806135763158,26912,17304,58,58,8
51,485,392,19,195,134.31634756132303,40920,22306,62,66,10
51,340,411,15,226,131.5005007814108,38400,21233,60,64,10
51,554,342,11,260,114.54624875880656,25380,9810,47,54,10
51,453,372,8,291,123.41583391848224,31744,17114,64,62,8
51,433,249,6,323,118.78627687968579,28304,16129,61,58,8
51,343,253,7,354,117.45072346872497,27360,15175,57,60,8
51,366,348,22,387,115.53067884720835,26040,14526,60,62,7
51,241,358,22,418,132.9568441601676,39690,20558,63,63,10
51,211,194,21,450,143.58001726220334,49984,21348,64,71,11
51,137,261,22,481,130.12784028941724,37210,19453,61,61,10
51,534,138,11,516,122.76966588047017,31248,18089,56,62,9
51,390,132,10,543,124.37513611415622,32490,15782,57,57,10
51,429,146,18,565,122.1536749465187,30780,17647,57,60,9
51,282,203,20,590,126.51995650518148,34200,15345,57,60,10
51,308,181,11,614,147.73485149777034,54450,27418,66,75,11
51,199,219,11,629,142.47616506977488,48840,27773,66,74,10
51,357,359,7,647,83.60958147359213,9870,5920,35,47,6
51,286,331,7,660,90.57022076231857,12546,6280,41,51,6
51,206,356,12,676,82.14395608945198,9360,5663,40,39,6
51,153,321,10,691,98.98931015887122,16380,6997,45,52,7
51,69,279,14,707,122.86388668942574,31320,17946,58,60,9
51,119,217,9,722,109.97974171276405,22464,13058,54,52,8
52,621,193,20,5,141.528593011208,47872,25632,64,68,11
52,582,303,19,36,143.49570719157714,49896,18329,63,66,12
52,597,175,10,68,130.39540230922563,37440,20716,65,64,9
52,519,245,6,99,122.07425120829699,30720,17916,60,64,8
52,518,184,22,132,134.3491636749086,40950,24278,63,65,10
52,430,281,21,163,126.3198718963978,34038,19363,61,62,9
52,483,392,18,195,137.23717874785686,43648,21644,62,64,11
52,347,411,14,226,124.07582418901428,32256,20535,63,64,8
52,553,343,12,260,114.27481113302385,25200,10326,50,56,9
52,458,369,9,291,130.11618217787938,37200,20035,60,62,10
52,433,261,6,323,118.80865560607805,28320,16759,60,59,8
52,341,273,7,354,116.1075177623504,26432,15939,56,59,8
52,363,350,22,387,124.2486801163196,32391,18302,61,59,9
52,238,352,21,418,124.94672105579367,32940,18712,60,61,9
52,215,199,21,450,146.22724781887618,52800,26348,64,75,11
52,138,262,22,481,128.27131992973275,35640,19247,60,66,9
52,525,134,10,516,123.49613051492688,31806,18908,57,62,9
52,380,131,9,543,121.48327671707472,30276,16317,58,58,9
52,422,153,17,565,124.26018675466253,32400,19138,60,60,9
52,289,203,20,590,133.63452694805937,40300,19115,65,62,10
52,315,193,12,614,182.40930468873069,102492,28386,78,73,18
52,204,224,11,629,145.25144112237706,51750,28476,69,75,10
52,358,364,6,647,90.23691933520816,12408,8120,44,47,6
52,279,331,7,660,91.55568840622274,12960,7953,45,48,6
52,198,365,11,676,93.54665015329809,13824,7638,48,48,6
52,145,319,9,691,96.9744307374252,15400,8705,44,50,7
52,73,269,15,707,115.54103013109558,26047,16126,61,61,7
52,123,211,9,722,107.8770227966167,21200,12547,53,50,8
53,625,190,19,5,133.057264775504,39780,24741,65,68,9
53,587,296,19,36,132.22703762929603,39040,20460,64,61,10
53,597,165,10,68,129.71269135876852,36855,20545,65,63,9
53,517,243,6,99,126.3198718963978,34038,18407,61,62,9
53,521,188,22,132,135.0346304570366,41580,22922,63,66,10
53,430,280,21,163,119.28916005772298,28665,15800,63,65,7
53,481,391,19,195,144.25096166681053,50688,24935,66,64,12
53,346,406,13,226,150.9474802613363,58080,22940,66,80,11
53,555,344,12,260,111.37203814608486,23328,8770,48,54,9
53,457,375,8,291,128.9800156373692,36234,19708,61,66,9
53,429,266,6,323,118.80865560607805,28320,16077,60,59,8
53,343,276,7,354,123.56598128237393,31860,16923,59,60,9
53,361,354,22,387,122.07425120829699,30720,19691,60,64,8
53,245,350,21,418,126.3198718963978,34038,19723,61,62,9
53,219,194,21,450,136.44870847865897,42900,19545,60,65,11
53,143,261,21,481,127.98274455689278,35400,19406,60,59,10
53,516,135,11,516,129.34208164935336,36540,19934,58,63,10
53,380,138,9,543,124.32407375139614,32450,17505,55,59,10
53,428,158,18,565,130.08119530279185,37170,20735,59,63,10
53,292,201,20,590,129.13645001220132,36366,17781,58,57,11
53,319,199,12,614,147.22572674718205,53889,27295,69,71,11
53,205,221,11,629,147.07531212800762,53724,28455,66,74,11
53,365,370,6,647,99.82824261723975,16800,9604,48,50,7
53,270,332,7,660,102.21115553090226,18032,10610,46,49,8
53,193,366,10,676,100.48937607399021,17136,10168,48,51,7
53,146,331,7,691,94.82827037359938,14400,9520,48,50,6
53,75,258,15,707,124.2486801163196,32391,17159,61,59,9
53,123,210,9,722,109.27017523816339,22032,12380,54,51,8
54,619,194,19,5,143.70629702585538,50116,25756,67,68,11
54,579,297,20,36,133.057264775504,39780,22354,68,65,9
54,593,171,10,68,135.05627756071894,41600,22570,64,65,10
54,521,250,6,99,125.59201320165724,33453,19288,59,63,9
54,509,187,21,132,135.05627756071894,41600,23158,64,65,10
54,435,278,21,163,129.3892609647355,36580,20521,59,62,10
54,484,394,18,195,148.919149336488,55770,23920,65,66,13
54,341,416,14,226,135.05627756071894,41600,22508,64,65,10
54,559,345,13,260,100.9834473808277,17390,4479,37,47,10
54,458,385,8,291,127.68559797972665,35154,19476,62,63,9
54,430,271,6,323,119.47613396882024,28800,16917,60,60,8
54,341,278,7,354,120.13623650269203,29280,16772,61,60,8
54,370,362,22,387,128.35763982114767,35712,19947,62,64,9
54,244,362,20,418,131.44340112126577,38350,21179,59,65,10
54,216,198,21,450,131.53473678940946,38430,21146,61,70,9
54,143,272,21,481,125.63704844108912,33489,20856,61,61,9
54,509,141,11,516,126.96233757477646,34560,20459,60,64,9
54,379,143,9,543,138.28972240114138,44660,18917,70,58,11
54,417,157,17,565,132.94567694659585,39680,21753,62,64,10
54,291,211,20,590,134.31634756132303,40920,17419,62,60,11
54,321,201,12,614,145.25144112237706,51750,28412,69,75,10
54,204,242,11,629,145.8941549846326,52440,29018,69,76,10
54,379,380,6,647,101.86611394852486,17850,10835,50,51,7
54,256,336,7,660,108.50602313801336,21573,11786,47,51,9
54,193,372,10,676,110.52536240221275,22800,11927,50,57,8
54,133,334,7,691,104.51316278004305,19278,11290,54,51,7
54,79,253,15,707,118.80865560607805,28320,17629,60,59,8
54,124,211,9,722,107.90415484574781,21216,13475,52,51,8
55,618,191,19,5,146.47055483632423,53064,26943,66,67,12
55,580,293,20,36,139.3935639187976,45738,23744,66,63,11
55,587,177,10,68,130.3745022604129,37422,21909,63,66,9
55,526,256,6,99,126.29760111457229,34020,19208,60,63,9
55,511,192,22,132,140.8532885422223,47190,24696,66,65,11
55,429,280,20,163,138.4855566588671,44850,21053,65,69,10
55,487,392,19,195,148.919149336488,55770,25257,65,66,13
55,338,419,14,226,136.44870847865897,42900,22408,65,66,10
55,561,346,13,260,83.74489966474665,9918,2118,29,38,9
55,460,388,9,291,130.7658457834155,37760,21053,59,64,10
55,431,267,7,323,124.92395794341971,32922,18080,62,59,9
55,344,283,7,354,124.94672105579367,32940,17086,60,61,9
55,361,364,22,387,124.01424808749236,32208,17625,61,66,8
55,236,362,20,418,129.94105924461525,37050,22310,57,65,10
55,216,198,21,450,132.87639831135849,39618,21119,62,71,9
55,144,278,21,481,129.68100774945762,36828,20330,66,62,9
55,507,134,11,516,131.5005007814108,38400,22639,60,64,10
55,385,139,8,543,120.7810455569179,29754,16265,57,58,9
55,420,161,17,565,132.22703762929603,39040,22887,61,64,10
55,292,201,21,590,121.47123794217507,30267,15883,59,57,9
55,332,201,12,614,145.8941549846326,52440,27948,69,76,10
55,202,242,11,629,149.2707897195623,56166,29974,69,74,11
55,387,384,6,647,106.47479244035414,20384,11610,49,52,8
55,257,324,7,660,108.50602313801336,21573,12125,47,51,9
55,199,381,10,676,106.52352232928088,20412,13067,54,54,7
55,117,316,7,691,104.51316278004305,19278,11757,54,51,7
55,90,253,15,707,121.43510729223225,30240,16658,63,60,8
55,124,208,9,722,111.48650075300343,23400,13282,52,50,9
56,611,183,19,5,153.4107277919939,60970,29508,70,67,13
56,583,291,20,36,139.3935639187976,45738,24651,66,63,11
56,583,176,10,68,140.1272277686008,46464,23850,66,64,11
56,522,250,6,99,129.0227171851463,36270,19967,62,65,9
56,510,184,22,132,135.05627756071894,41600,23529,64,65,10
56,431,283,21,163,134.2616183777067,40870,21913,61,67,10
56,489,384,17,195,174.51976247362205,89760,28959,68,66,20
56,340,421,14,226,135.05627756071894,41600,24383,65,64,10
56,561,342,13,260,104.37201663737828,19200,4475,40,48,10
56,466,393,10,291,145.67124530974806,52200,17909,50,58,18
56,434,271,7,323,119.47613396882024,28800,17838,60,60,8
56,340,287,7,354,119.46507033934974,28792,16569,61,59,8
56,360,361,21,387,124.68825180245798,32736,16910,62,66,8
56,236,361,20,418,133.057264775504,39780,21504,65,68,9
56,218,198,21,450,135.71320783434234,42210,21628,63,67,10
56,139,291,21,481,129.04405736370038,36288,21544,63,64,9
56,501,137,11,516,133.63452694805937,40300,23434,62,65,10
56,377,142,8,543,124.92395794341971,32922,16457,62,59,9
56,416,163,17,565,134.31634756132303,40920,23730,62,66,10
56,295,197,20,590,134.2616183777067,40870,20082,61,67,10
56,329,214,12,614,150.527011564488,57596,29512,68,77,11
56,205,248,12,629,148.5461628237921,55352,30041,68,74,11
56,389,391,6,647,107.15299411680502,20776,12573,49,53,8
56,258,318,7,660,106.50264355133935,20400,12219,50,51,8
56,194,382,10,676,112.90406644128717,24304,13796,56,62,7
56,114,313,7,691,107.8770227966167,21200,12697,53,50,8
56,90,254,15,707,116.16898284411265,26474,15081,62,61,7
56,129,204,10,722,109.99279568816412,22472,13789,53,53,8
57,615,185,20,5,160.29508502668997,69552,30899,72,69,14
57,584,295,20,36,139.89159752700047,46230,23245,67,69,10
57,582,178,10,68,135.75606351188398,42250,24342,65,65,10
57,526,252,7,99,130.39540230922563,37440,20843,65,64,9
57,508,179,22,132,147.19566841095525,53856,26099,66,68,12
57,429,277,21,163,123.54270646899941,31842,19412,58,61,9
57,488,397,16,195,172.73882430447964,87040,27386,68,64,20
57,344,419,15,226,138.4855566588671,44850,24146,65,69,10
57,563,339,13,260,105.34147167147911,19740,5029,42,47,10
57,469,384,9,291,145.62937372212676,52155,19249,57,61,15
57,431,275,7,323,123.42620064124569,31752,18597,63,63,8
57,346,292,6,354,126.99539207707045,34587,19397,61,63,9
57,357,357,22,387,125.31483645413276,33232,17430,62,67,8
57,232,368,19,418,130.9779038615142,37944,22029,62,68,9
57,212,202,21,450,139.1513628394638,45500,22052,65,70,10
57,139,287,21,481,132.41193294680517,39204,21599,66,66,9
57,499,143,10,516,138.685970189801,45045,25471,63,65,11
57,383,143,8,543,132.84396897658831,39589,20107,59,61,11
57,409,158,17,565,137.14488740949858,43560,24292,66,66,10
57,296,193,20,590,144.99838931874697,51480,20982,60,66,13
57,328,218,12,614,151.37509580441417,58575,30901,71,75,11
57,211,259,12,629,147.19566841095525,53856,30758,68,72,11
57,385,391,7,647,104.53845638286505,19292,12592,53,52,7
57,261,320,6,660,109.29662010251583,22048,12386,52,53,8
57,188,383,10,676,117.9636152301524,27720,15563,55,56,9
57,114,314,7,691,109.94056118158488,22440,13036,55,51,8
57,98,254,15,707,118.80865560607805,28320,15469,60,59,8
57,132,205,9,722,111.32109027157104,23296,13327,56,52,8
58,619,190,20,5,153.43253147730624,60996,29142,68,69,13
58,581,291,20,36,137.81328608791844,44200,24473,65,68,10
58,593,174,9,68,134.36009881769456,40960,23972,64,64,10
58,523,248,7,99,129.72324912304748,36864,22521,64,64,9
58,508,180,21,132,138.4855566588671,44850,25167,65,69,10
58,427,267,21,163,136.44870847865897,42900,22222,60,65,11
58,486,389,20,195,145.73818982528803,52272,27642,66,66,12
58,347,415,15,226,139.89159752700047,46230,24975,67,69,10
58,556,342,13,260,118.26075405528597,27930,9465,49,57,10
58,470,386,9,291,126.99539207707045,34587,20653,61,63,9
58,435,279,6,323,128.36842164730686,35721,18881,63,63,9
58,347,297,6,354,124.94672105579367,32940,18340,61,60,9
58,353,351,22,387,128.35763982114767,35712,18280,62,64,9
58,235,370,20,418,137.1028957083405,43520,23672,64,68,10
58,209,204,21,450,129.62816730364796,36783,20584,61,67,9
58,141,292,21,481,137.1028957083405,43520,22753,64,68,10
58,500,134,11,516,140.1272277686008,46464,25902,64,66,11
58,384,143,10,543,169.81048190756454,82688,26280,68,64,19
58,410,152,17,565,127.36759640960915,34892,18570,52,61,11
58,293,189,21,590,133.34652060927104,40040,20431,56,65,11
